13-2355,2/7/2013,WATERFORD,NEW LONDON,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
Dec-43,3/23/2012,ONECO,WINDHAM,CT,MOOSUP,WINDHAM,CT,"(41.712872, -71.881207)"
14-12095,8/11/2014,SHELTON,,CT,SHELTON,FAIRFIELD,CT,"(41.316843, -73.092968)"
15-612,1/12/2015,NEW LONDON,NEW LONDON,CT,WILLIMANTIC,WINDHAM,CT,"(41.711724, -72.211975)"
14-5256,4/2/2014,NAUGATUCK,,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
14-9100,6/11/2014,NEW MILFORD,,CT,BETHEL,FAIRFIELD,CT,"(41.371727, -73.407448)"
13-17108,11/23/2013,AVENTURA,MIAMI-DADE,CT,GREENWICH,FAIRFIELD,CT,"(41.026526, -73.628549)"
14-13396,9/4/2014,NEW LONDON,,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
13-13590,9/18/2013,WATERBURY,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
13-9383,6/23/2013,ORANGE,ORANGE,CT,GREENWICH,FAIRFIELD,CT,"(41.026526, -73.628549)"
14-14488,9/27/2014,NEW BEDFORD,,CT,MASHANTUCKET,NEW LONDON,CT,"(41.471499, -71.956392)"
14-9356,6/17/2014,NEW LONDON,,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
15-13618,8/23/2015,MANCHESTER,HARTFORD,CT,MANCHESTER,HARTFORD,CT,"(41.770668, -72.520868)"
13-11130,7/29/2013,NORWICH,NEW LONDON,CT,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
15-4448,3/10/2015,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
14-1270,1/23/2014,STRATFORD,,CT,STRATFORD,,CT,"(41.200888, -73.131323)"
13-8642,6/7/2013,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
15-6078,4/6/2015,VERNON,TOLLAND,CT,VERNON,TOLLAND,CT,"(41.818792, -72.479029)"
13-1477,1/23/2013,SHELTON,,CT,DERBY,NEW HAVEN,CT,"(41.322959, -73.089594)"
14-2822,2/19/2014,HARTFORD,,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
13-14569,10/7/2013,HARTFORD,USA,CT,HARTFORD,USA,CT,"(41.765775, -72.673356)"
12-11280,8/10/2012,WATERBURY,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
14-9937,6/29/2014,BRISTOL,,CT,BRISTOL,HARTFORD,CT,"(41.673037, -72.945791)"
14-6863,4/30/2014,NEW HAVEN,,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
14-2005,2/4/2014,MIDDLETOWN,,CT,MIDDLETOWN,,CT,"(41.544654, -72.651713)"
13-6408,4/24/2013,WETHERSFIELD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
14-17785,11/27/2014,BERLIN,,CT,BERLIN,HARTFORD,CT,"(41.626049, -72.749301)"
Dec-70,3/16/2012,WILLIMANTIC,WINDHAM,CT,WILLIMANTIC,WINDHAM,CT,"(41.711724, -72.211975)"
Dec-35,4/1/2012,VERNON,TOLLAND,CT,VERNON,TOLLAND,CT,"(41.818792, -72.479029)"
14-19639,12/30/2014,HARTFORD,,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
12-17583,12/14/2012,NEW BRITAIN,HARTFORD,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
13-18762,12/23/2013,BRIDGEPORT,FAIRFIELD,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
15-10283,6/22/2015,NEW MILFORD,LITCHFIELD,CT,NEW MILFORD,LITCHFIELD,CT,"(41.576633, -73.408713)"
13-681,1/11/2013,GLASTONBURY,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
14-11366,7/26/2014,RYE,,CT,GREENWICH,FAIRFIELD,CT,"(41.026526, -73.628549)"
15-7860,5/9/2015,BRISTOL,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
15-7124,4/25/2015,NEW LONDON,NEW LONDON,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
15-11405,7/12/2015,GALES FERRY,NEW LONDON,CT,MASHANTUCKET,NEW LONDON,CT,"(41.471499, -71.956392)"
Dec-73,5/6/2012,BERLIN,HARTFORD,CT,BERLIN,HARTFORD,CT,"(41.626049, -72.749301)"
13-8825,6/11/2013,EAST CANAAN,LITCHFIELD,CT,SHARON,LITCHFIELD,CT,"(41.87943, -73.478873)"
13-14754,10/10/2013,NEW CASTLE,NEW CASTLE,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
13-11021,7/26/2013,NORTH HAVEN,NEW HAVEN,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
13-18646,12/21/2013,NIANTIC,NEW LONDON,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
Dec-41,3/9/2012,MERIDEN,NEW HAVEN,CT,MERIDEN,NEW HAVEN,CT,"(41.537589, -72.8011)"
13-9652,6/28/2013,HAMDEN,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
13-16357,11/10/2013,THOMASTON,LITCHFIELD,CT,THOMASTON,LITCHFIELD,CT,"(41.674124, -73.073189)"
13-15404,10/23/2013,MILFORD,NEW HAVEN,CT,MILFORD,NEW HAVEN,CT,"(41.224276, -73.057564)"
14-16630,11/5/2014,WILLIMANTIC,,CT,WILLIMANTIC,WINDHAM,CT,"(41.711724, -72.211975)"
14-8157,5/23/2014,LEDYARD,,CT,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
14-5885,4/13/2014,CHESHIRE,,CT,CHESHIRE,NEW HAVEN,CT,"(41.498834, -72.901448)"
12-393,1/8/2012,STAMFORD,FAIRFIELD,CT,STAMFORD,FAIRFIELD,CT,"(41.051924, -73.539475)"
13-4265,3/13/2013,TORRINGTON,LITCHFIELD,CT,TORRINGTON,LITCHFIELD,CT,"(41.812186, -73.101552)"
14-11799,8/4/2014,WATERBURY,,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
Dec-49,4/1/2012,NEW MILFORD,LITCHFIELD,CT,NEW MILFORD,LITCHFIELD,CT,"(41.576633, -73.408713)"
15-15653,9/30/2015,DURHAM,MIDDLESEX,CT,DURHAM,MIDDLESEX,CT,"(41.485881, -72.681864)"
13-17354,11/28/2013,NEW BRITAIN,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
Dec-69,4/15/2012,NEW BRIT,HARTFORD,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
12-10428,7/23/2012,BERLIN,HARTFORD,CT,BERLIN,HARTFORD,CT,"(41.626049, -72.749301)"
15-5318,3/25/2015,GROTON,NEW LONDON,CT,GROTON,NEW LONDON,CT,"(41.343693, -72.07877)"
12-12985,9/14/2012,MOOSUP,WINDHAM,CT,MOOSUP,WINDHAM,CT,"(41.712872, -71.881207)"
13-6486,4/25/2013,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
12-14324,10/13/2012,WATERFORD,NEW LONDON,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
Dec-71,4/7/2012,NEW LONDON,,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
13-4677,3/22/2013,SUFFIELD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
14-7089,5/4/2014,SOUTHINGTON,,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
13-2123,2/4/2013,,,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
14-11367,7/27/2014,HAMDEN,,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
13-13954,9/25/2013,NEW MILFORD,LITCHFIELD,CT,NEW MILFORD,LITCHFIELD,CT,"(41.576633, -73.408713)"
12-13785,10/1/2012,PORTLAND,MIDDLESEX,CT,PORTLAND,MIDDLESEX,CT,"(41.581345, -72.634112)"
15-8848,5/26/2015,WATERBURY,NEW HAVEN,CT,WATERBURY,,CT,"(41.554261, -73.043069)"
14-2514,2/14/2014,BRIDGEPORT,,CT,BRIDGEPORT,,CT,"(41.179195, -73.189476)"
12-14276,10/11/2012,WATERBURY,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
14-18055,12/2/2014,BRISTOL,,CT,BRISTOL,HARTFORD,CT,"(41.673037, -72.945791)"
15-15016,9/19/2015,JEWETT CITY,NEW LONDON,CT,JEWETT CITY,NEW LONDON,CT,"(41.606767, -71.98126)"
15-15316,9/24/2015,GLASTONBURY,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
Dec-80,7/5/2012,NORTH CANAAN,LITCHFIELD,CT,NORTH CANAAN,LITCHFIELD,CT,"(42.025992, -73.32814)"
14-15966,10/25/2014,FAIRFIELD,,CT,FAIRFIELD,FAIRFIELD,CT,"(41.143322, -73.249812)"
13-3659,3/2/2013,NORTH HAVEN,NEW HAVEN,CT,NORTH HAVEN,NEW HAVEN,CT,"(41.38864, -72.860826)"
14-8562,6/1/2014,MANCHESTER,,CT,MANCHESTER,HARTFORD,CT,"(41.770668, -72.520868)"
13-11423,8/4/2013,GLASTONBURY,HARTFORD,CT,GLASTONBURY,HARTFORD,CT,"(41.707618, -72.608041)"
15-29,1/1/2015,MIDDLETOWN,MIDDLESEX,CT,MIDDLETOWN,MIDDLESEX,CT,"(41.544654, -72.651713)"
14-8102,5/22/2014,ELLINGTON,,CT,ELLINGTON,TOLLAND,CT,"(41.903847, -72.470262)"
14-13384,9/4/2014,NEW LONDON,,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
Dec-81,5/16/2012,PAWCATUCK,NEW LONDON,CT,PAWCATUCK,NEW LONDON,CT,"(41.37642, -71.841613)"
Dec-01,3/27/2012,NEW LONDON,NEW LONDON,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
14-7556,5/13/2014,WINSTED,,CT,WINSTED,LITCHFIELD,CT,"(41.925393, -73.068845)"
14-14047,9/18/2014,HAMDEN,,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
14-14143,9/21/2014,NEW LONDON,,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
13-12579,8/27/2013,PLAINVILLE,HARTFORD,CT,PLAINVILLE,HARTFORD,CT,"(41.674474, -72.85835)"
14-3555,3/3/2014,,,CT,DANBURY,,CT,"(41.393666, -73.451539)"
15-11805,7/19/2015,SOUTHINGTON,HARTFORD,CT,SOUTHINGTON,HARTFORD,CT,"(41.600428, -72.878105)"
15-12895,8/9/2015,NEW FAIRFIELD,FAIRFIELD,CT,SHERMAN,FAIRFIELD,CT,"(41.578959, -73.496536)"
15-6167,4/8/2015,EAST HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
13-18867,12/25/2013,DERBY,NEW HAVEN,CT,DERBY,NEW HAVEN,CT,"(41.322959, -73.089594)"
12-14974,10/25/2012,WATERBURY,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
14-12253,8/14/2014,WEST HAVEN,,CT,WEST HAVEN,NEW HAVEN,CT,"(41.272336, -72.949817)"
15-11161,7/7/2015,WEST HAVEN,NEW HAVEN,CT,WEST HAVEN,NEW HAVEN,CT,"(41.272336, -72.949817)"
14-16577,11/5/2014,WINDSOR,,CT,WINDSOR,HARTFORD,CT,"(41.852781, -72.64379)"
14-18905,12/17/2014,SALISBURY,,CT,SALISBURY,LITCHFIELD,CT,"(41.983411, -73.422268)"
13-939,1/14/2013,NEW HAVEN,,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
13-18165,12/12/2013,EAST HARTFORD,HARTFORD,CT,EAST HARTFORD,HARTFORD,CT,"(41.769319, -72.643785)"
12-14598,10/17/2012,TORRINGTON,LITCHFIELD,CT,TORRINGTON,LITCHFIELD,CT,"(41.812186, -73.101552)"
14-5019,3/28/2014,STRATFORD,,CT,STRATFORD,,CT,"(41.200888, -73.131323)"
15-9458,6/6/2015,ANSONIA,NEW HAVEN,CT,ANSONIA,NEW HAVEN,CT,"(41.34198, -73.078296)"
13-8427,6/3/2013,STRATFORD,FAIRFIELD,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
14-6109,4/17/2014,ENFIELD,,CT,ENFIELD,HARTFORD,CT,"(41.976501, -72.591985)"
14-8143,5/23/2014,TORRINGTON,,CT,TORRINGTON,LITCHFIELD,CT,"(41.812186, -73.101552)"
15-4881,3/18/2015,NEW LONDON,NEW LONDON,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
14-6430,4/22/2014,CLINTON,,CT,CLINTON,MIDDLESEX,CT,"(41.278677, -72.528067)"
14-2865,2/19/2014,MANSFIELD,,CT,MANSFIELD,,CT,"(41.765926, -72.233779)"
14-17355,11/18/2014,NEW HAVEN,,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
Dec-51,3/2/2012,WALLINGFORD,NEW HAVEN,CT,WALLINGFORD,NEW HAVEN,CT,"(41.454408, -72.818414)"
12-12986,9/14/2012,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
12-12525,9/5/2012,SOUTHINGTON,HARTFORD,CT,SOUTHINGTON,HARTFORD,CT,"(41.600428, -72.878105)"
15-8345,5/17/2015,EAST HAMPTON,MIDDLESEX,CT,EAST HAMPTON,MIDDLESEX,CT,"(41.575581, -72.502526)"
15-14985,9/18/2015,HAMDEN,NEW HAVEN,CT,HAMDEN,NEW HAVEN,CT,"(41.382918, -72.907743)"
14-14500,9/28/2014,STAMFORD,,CT,STAMFORD,FAIRFIELD,CT,"(41.051924, -73.539475)"
13-12412,8/24/2013,NEW LONDON,NEW LONDON,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
15-4455,3/11/2015,VOLUNTOWN,NEW LONDON,CT,VOLUNTOWN,NEW LONDON,CT,"(41.573883, -71.862923)"
15-6220,4/9/2015,GLASTONBURY,HARTFORD,CT,GLASTONBURY,HARTFORD,CT,"(41.707618, -72.608041)"
15-1785,1/28/2015,STRATFORD,FAIRFIELD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
14-17256,11/17/2014,NEW LONDON,,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
13-6906,5/3/2013,TORRINGTON,LITCHFIELD,CT,TORRINGTON,LITCHFIELD,CT,"(41.812186, -73.101552)"
13-18259,12/14/2013,MILFORD,NEW HAVEN,CT,MILFORD,NEW HAVEN,CT,"(41.224276, -73.057564)"
15-11163,7/7/2015,,,CT,DANIELSON,WINDHAM,CT,"(41.803361, -71.885766)"
15-6340,4/11/2015,ENFIELD,HARTFORD,CT,ENFIELD,HARTFORD,CT,"(41.976501, -72.591985)"
14-3513,3/2/2014,EAST HAMPTON,,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
15-170,1/4/2015,MILFORD,NEW HAVEN,CT,MILFORD,NEW HAVEN,CT,"(41.224276, -73.057564)"
13-10771,7/22/2013,NEW BRITAIN,HARTFORD,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
15-12158,7/25/2015,MANCHESTER,HARTFORD,CT,MANCHESTER,HARTFORD,CT,"(41.770668, -72.520868)"
14-667,1/12/2014,WATERBURY,,CT,BRISTOL,,CT,"(41.673037, -72.945791)"
15-12566,8/2/2015,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
15-5150,3/23/2015,GREENWICH,FAIRFIELD,CT,GREENWICH,FAIRFIELD,CT,"(41.026526, -73.628549)"
14-17699,11/25/2014,SALEM,,CT,MANCHESTER,HARTFORD,CT,"(41.770668, -72.520868)"
15-6813,4/19/2015,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
13-4938,3/27/2013,TORRINGTON,LITCHFIELD,CT,TORRINGTON,LITCHFIELD,CT,"(41.812186, -73.101552)"
15-5553,3/29/2015,WETHERSFIELD,HARTFORD,CT,WETHERSFIELD,HARTFORD,CT,"(41.712487, -72.663607)"
13-18009,12/9/2013,WINDSOR LOCKS,HARTFORD,CT,STAFFORD SPRINGS,TOLLAND,CT,"(41.953931, -72.302901)"
15-3252,2/20/2015,LEBANON,NEW LONDON,CT,LEBANON,NEW LONDON,CT,"(41.636294, -72.212599)"
15-9077,5/30/2015,NIANTIC,NEW LONDON,CT,NIANTIC,NEW LONDON,CT,"(41.32694, -72.193664)"
13-10975,7/25/2013,PUTNAM,WINDHAM,CT,PUTNAM,WINDHAM,CT,"(41.914993, -71.911904)"
Dec-30,5/24/2012,NEW BRITAIN,HARTFORD,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
12-15685,11/7/2012,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
Dec-89,5/29/2012,STAMFORD,FAIRFIELD,CT,"CT
(41.544654",,CT,
13-11726,8/9/2013,TRUMBULL,FAIRFIELD,CT,TRUMBULL,FAIRFIELD,CT,"(41.257379, -73.219533)"
13-9539,6/25/2013,HANCOCK,HILLSBOROUGH,CT,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
13-15369,10/22/2013,DOVER PLAINS,DUTCHESS,CT,NEW MILFORD,LITCHFIELD,CT,"(41.576633, -73.408713)"
14-17935,11/30/2014,FAIRFIELD,,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
15-13536,8/20/2015,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
14-7434,5/10/2014,DANIELSON,,CT,PUTNAM,WINDHAM,CT,"(41.914993, -71.911904)"
14-7049,5/3/2014,HAMDEN,,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
14-19333,12/25/2014,NORTH HAVEN,,CT,NORTH HAVEN,NEW HAVEN,CT,"(41.38864, -72.860826)"
15-7804,5/7/2015,MANSFIELD,TOLLAND,CT,MANSFIELD,TOLLAND,CT,"(41.765926, -72.233779)"
14-5852,4/13/2014,STAFFORD SPGS,,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
12-14893,10/24/2012,NEW BRITAIN,HARTFORD,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
14-8796,6/5/2014,DANBURY,,CT,DANBURY,FAIRFIELD,CT,"(41.393666, -73.451539)"
15-8735,5/24/2015,DANBURY,FAIRFIELD,CT,DANBURY,FAIRFIELD,CT,"(41.393666, -73.451539)"
15-9244,6/2/2015,,,CT,ENFIELD,HARTFORD,CT,"(41.976501, -72.591985)"
13-15200,10/20/2013,SAKEM,,CT,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
12-18016,12/22/2012,BRIDGEPORT,FAIRFIELD,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
14-3796,3/7/2014,BROOKFIELD,,CT,DANBURY,,CT,"(41.393666, -73.451539)"
13-6895,5/3/2013,WATERBURY,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
15-9425,6/5/2015,WASHINGTON,LITCHFIELD,CT,WASHINGTON,LITCHFIELD,CT,"(41.631357, -73.310688)"
12-14330,10/13/2012,BRIDGEPORT,FAIRFIELD,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
15-14704,9/14/2015,MIDDLETOWN,MIDDLESEX,CT,MIDDLETOWN,MIDDLESEX,CT,"(41.544654, -72.651713)"
13-13953,9/25/2013,BOZRAH,NEW LONDON,CT,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
13-19028,12/28/2013,NEW LONDON,NEW LONDON,CT,NEW LONDON,NEW LONDON,CT,"(41.355167, -72.099561)"
13-9382,6/23/2013,NEW HAVEN,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
12-17715,12/17/2012,BRIDGEPORT,FAIRFIELD,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
13-15338,10/22/2013,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
15-4604,3/13/2015,NAUGATUCK,NEW HAVEN,CT,NAUGATUCK,NEW HAVEN,CT,"(41.491113, -73.056564)"
13-10288,7/11/2013,PLAINVILLE,HARTFORD,CT,PLAINVILLE,HARTFORD,CT,"(41.674474, -72.85835)"
12-593,1/11/2012,DEEP RIVER,MIDDLESEX,CT,DEEP RIVER,MIDDLESEX,CT,"(41.385619, -72.435658)"
14-2154,2/7/2014,WINSTED,,CT,WINSTED,,CT,"(41.925393, -73.068845)"
13-3246,2/23/2013,LISBON,NEW LONDON,CT,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
12-1455,1/26/2012,WILTON,FAIRFIELD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
15-9255,6/2/2015,ANSONIA,NEW HAVEN,CT,DERBY,NEW HAVEN,CT,"(41.322959, -73.089594)"
14-15215,10/12/2014,UNIONVILLE,,CT,UNIONVILLE,HARTFORD,CT,"(41.757801, -72.886703)"
13-5060,3/30/2013,EAST HARTFORD,HARTFORD,CT,EAST HARTFORD,HARTFORD,CT,"(41.769319, -72.643785)"
14-15582,10/18/2014,NORWICH,,CT,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
15-4280,3/9/2015,NEW BRITAIN,HARTFORD,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
15-423,1/7/2015,WATERBURY,NEW HAVEN,CT,NEW HAVEN,NEW HAVEN,CT,"(41.308252, -72.924161)"
Dec-15,3/1/2012,FAIRFIELD,FAIRFIELD,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
13-15614,10/27/2013,STRATFORD,FAIRFIELD,CT,STRATFORD,FAIRFIELD,CT,"(41.200888, -73.131323)"
13-18829,12/24/2013,BRIDGEPORT,FAIRFIELD,CT,BRIDGEPORT,FAIRFIELD,CT,"(41.179195, -73.189476)"
14-13644,9/10/2014,GREENWICH,,CT,STAMFORD,FAIRFIELD,CT,"(41.051924, -73.539475)"
14-14611,9/29/2014,NEW BRITAIN,,CT,NEW BRITAIN,HARTFORD,CT,"(41.667528, -72.783437)"
13-1012,1/16/2013,WALLINGFORD,NEW HAVEN,CT,MERIDEN,NEW HAVEN,CT,"(41.537589, -72.8011)"
15-7152,4/25/2015,NORWICH,NEW LONDON,CT,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
12-17147,12/5/2012,TORRINGTON,LITCHFIELD,CT,TORRINGTON,LITCHFIELD,CT,"(41.812186, -73.101552)"
14-5481,4/7/2014,WATERBURY,,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
14-1041,1/20/2014,HARTFORD,,CT,HARTFORD,,CT,"(41.765775, -72.673356)"
14-14816,10/4/2014,ESSEX,,CT,ESSEX,MIDDLESEX,CT,"(41.353832, -72.396436)"
15-10343,6/22/2015,NORWALK,FAIRFIELD,CT,NORWALK,FAIRFIELD,CT,"(41.11805, -73.412906)"
15-2355,2/6/2015,TAFTVILLE,NEW LONDON,CT,TAFTVILLE,NEW LONDON,CT,"(41.569698, -72.047798)"
15-9857,6/14/2015,,,CT,WILLIMANTIC,WINDHAM,CT,"(41.711724, -72.211975)"
13-16299,11/8/2013,NORWICH,NEW LONDON,CT,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
14-9862,6/27/2014,GLASTONBURY,,CT,GLASTONBURY,HARTFORD,CT,"(41.707618, -72.608041)"
13-7873,5/22/2013,ANSONIA,NEW HAVEN,CT,ANSONIA,NEW HAVEN,CT,"(41.34198, -73.078296)"
15-9102,5/31/2015,WEST HAVEN,NEW HAVEN,CT,WEST HAVEN,NEW HAVEN,CT,"(41.272336, -72.949817)"
14-15288,10/14/2014,WATERBURY,,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
12-15432,11/2/2012,CHESTER,MIDDLESEX,CT,CHESTER,MIDDLESEX,CT,"(41.40159, -72.453465)"
12-10570,7/26/2012,BRANFORD,NEW HAVEN,CT,BRANFORD,NEW HAVEN,CT,"(41.279802, -72.81404)"
14-7743,5/16/2014,CANTON,,CT,CANTON,HARTFORD,CT,"(41.824474, -72.896794)"
15-15243,9/22/2015,WATERBURY,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
14-15906,10/23/2014,OAKVILLE,,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
15-12793,8/6/2015,SOMERS,TOLLAND,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
13-2844,2/15/2013,EAST LYME,NEW LONDON,CT,EAST LYME,NEW LONDON,CT,"(41.36677, -72.229584)"
15-33,1/1/2015,BURLINGTON,HARTFORD,CT,SOUTHINGTON,HARTFORD,CT,"(41.600428, -72.878105)"
14-3655,3/4/2014,WATERBURY,,CT,WATERBURY,,CT,"(41.554261, -73.043069)"
13-13359,9/13/2013,DANBURY,FAIRFIELD,CT,DANBURY,FAIRFIELD,CT,"(41.393666, -73.451539)"
12-742,1/13/2012,SIMSBURY,,CT,FARMINGTON,HARTFORD,CT,"(41.72651, -72.824947)"
14-7136,5/5/2014,BROOKLYN,,CT,BROOKLYN,WINDHAM,CT,"(41.788252, -71.949628)"
13-2796,2/14/2013,MIDDLETOWN,MIDDLESEX,CT,MIDDLETOWN,MIDDLESEX,CT,"(41.544654, -72.651713)"
14-14614,9/29/2014,,,CT,MILFORD,NEW HAVEN,CT,"(41.224276, -73.057564)"
15-11416,7/12/2015,WATERBURY,,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
12-378,1/7/2012,HARTFORD,HARTFORD,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
12-10641,7/27/2012,WATERBURY,NEW HAVEN,CT,WATERBURY,NEW HAVEN,CT,"(41.554261, -73.043069)"
13-5070,3/30/2013,NORWICH,NEW LONDON,CT,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
14-4772,3/24/2014,NEW HAVEN,,CT,NEW HAVEN,,CT,"(41.308252, -72.924161)"
13-16987,11/21/2013,LISBON,NEW LONDON,CT,LISBON,NEW LONDON,CT,"(41.614599, -71.960584)"
14-8072,5/22/2014,,,CT,DANBURY,FAIRFIELD,CT,"(41.393666, -73.451539)"
14-6544,4/24/2014,DANBURY,,CT,DANBURY,FAIRFIELD,CT,"(41.393666, -73.451539)"
12-17621,12/14/2012,MIDDLETOWN,MIDDLESEX,CT,MIDDLETOWN,MIDDLESEX,CT,"(41.544654, -72.651713)"
13-2739,2/14/2013,NORWICH,NEW LONDON,CT,NORWICH,NEW LONDON,CT,"(41.524304, -72.075821)"
15-12953,8/10/2015,WATERBURY,NEW HAVEN,CT,HARTFORD,HARTFORD,CT,"(41.765775, -72.673356)"
